"id_usuario","nombre_platillo","presentacion_platillo","tamaño_platillo","precio_platillo","categoria","cantidad","fecha_venta"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","7","2023-08-02 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2024-04-13 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones mariposa","Unica","ninguno","219.00","Camarones","9","2024-03-20 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2023-10-13 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2024-03-16 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones mariposa","Unica","ninguno","219.00","Camarones","4","2023-11-16 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","9","2023-12-28 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","4","2023-09-23 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Camarones mariposa","Unica","ninguno","219.00","Camarones","3","2024-02-17 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2023-12-02 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","4","2024-04-07 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2024-06-20 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones mariposa","Unica","ninguno","219.00","Camarones","9","2024-02-19 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones mariposa","Unica","ninguno","219.00","Camarones","4","2023-12-25 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","3","2024-04-19 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones mariposa","Unica","ninguno","219.00","Camarones","6","2023-11-07 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones mariposa","Unica","ninguno","219.00","Camarones","6","2024-04-10 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2023-10-09 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones mariposa","Unica","ninguno","219.00","Camarones","7","2024-05-17 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2023-11-04 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones mariposa","Unica","ninguno","219.00","Camarones","9","2023-11-04 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones mariposa","Unica","ninguno","219.00","Camarones","7","2024-04-30 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2023-12-11 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","4","2023-09-28 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones mariposa","Unica","ninguno","219.00","Camarones","6","2024-05-22 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones mariposa","Unica","ninguno","219.00","Camarones","9","2024-06-01 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2024-01-23 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","8","2024-07-10 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2023-09-14 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2024-03-31 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2024-03-23 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Camarones mariposa","Unica","ninguno","219.00","Camarones","8","2024-03-21 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2023-11-27 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2023-11-27 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2024-01-23 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones mariposa","Unica","ninguno","219.00","Camarones","8","2023-08-12 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones mariposa","Unica","ninguno","219.00","Camarones","6","2024-01-23 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2024-06-07 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2024-05-26 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones mariposa","Unica","ninguno","219.00","Camarones","3","2024-03-16 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones mariposa","Unica","ninguno","219.00","Camarones","6","2024-05-10 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones mariposa","Unica","ninguno","219.00","Camarones","7","2023-08-27 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2024-05-12 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2024-06-10 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2024-06-10 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2024-06-16 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones mariposa","Unica","ninguno","219.00","Camarones","6","2023-08-06 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2023-10-24 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones mariposa","Unica","ninguno","219.00","Camarones","4","2023-10-16 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2024-06-27 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2024-04-10 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones mariposa","Unica","ninguno","219.00","Camarones","9","2024-02-03 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2024-01-27 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2023-12-03 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2024-01-04 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones mariposa","Unica","ninguno","219.00","Camarones","7","2024-06-09 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2023-12-27 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","8","2023-12-10 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2024-01-10 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones mariposa","Unica","ninguno","219.00","Camarones","9","2024-04-20 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones mariposa","Unica","ninguno","219.00","Camarones","8","2023-08-29 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2024-04-16 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones mariposa","Unica","ninguno","219.00","Camarones","8","2023-11-23 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2024-01-23 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2024-03-25 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones mariposa","Unica","ninguno","219.00","Camarones","6","2024-01-28 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2023-08-24 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","8","2024-05-19 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2024-01-17 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2023-11-25 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones mariposa","Unica","ninguno","219.00","Camarones","7","2023-10-02 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2023-07-28 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2024-05-17 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","9","2024-01-02 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones mariposa","Unica","ninguno","219.00","Camarones","9","2024-05-27 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2024-05-19 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2024-06-03 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2023-10-14 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2024-03-31 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2024-02-23 09:13:35"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2023-10-06 09:13:35"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones mariposa","Unica","ninguno","219.00","Camarones","3","2024-01-22 09:13:35"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2023-12-17 09:13:35"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones mariposa","Unica","ninguno","219.00","Camarones","6","2024-05-31 09:13:35"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2023-11-30 09:13:35"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones mariposa","Unica","ninguno","219.00","Camarones","8","2023-10-17 09:13:35"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones mariposa","Unica","ninguno","219.00","Camarones","3","2024-02-23 09:13:35"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Camarones mariposa","Unica","ninguno","219.00","Camarones","7","2024-06-11 09:13:35"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones mariposa","Unica","ninguno","219.00","Camarones","5","2024-06-18 09:13:35"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones mariposa","Unica","ninguno","219.00","Camarones","7","2024-05-14 09:13:35"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones mariposa","Unica","ninguno","219.00","Camarones","3","2023-09-10 09:13:35"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones mariposa","Unica","ninguno","219.00","Camarones","9","2024-02-03 09:13:35"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones mariposa","Unica","ninguno","219.00","Camarones","1","2024-06-09 09:13:35"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones mariposa","Unica","ninguno","219.00","Camarones","6","2024-06-23 09:13:35"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","3","2024-06-21 09:13:35"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2023-12-04 09:13:35"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones mariposa","Unica","ninguno","219.00","Camarones","6","2024-02-10 09:13:35"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2024-02-10 09:13:35"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","7","2024-05-04 09:13:35"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones mariposa","Unica","ninguno","219.00","Camarones","8","2024-04-21 09:13:35"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones mariposa","Unica","ninguno","219.00","Camarones","10","2023-10-29 09:13:35"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones mariposa","Unica","ninguno","219.00","Camarones","3","2024-02-27 09:13:35"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones mariposa","Unica","ninguno","219.00","Camarones","2","2024-05-14 09:13:35"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones mariposa","Unica","ninguno","219.00","Camarones","4","2024-04-13 09:13:35"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","10","2023-11-29 09:13:32"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","9","2023-11-28 09:13:32"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","2","2024-02-13 09:13:32"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","8","2024-06-11 09:13:32"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","7","2024-05-28 09:13:32"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2023-09-25 09:13:32"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","2","2023-11-01 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","5","2024-01-03 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","10","2023-11-17 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","9","2024-02-01 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","6","2024-03-27 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2024-01-28 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","4","2023-09-09 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","8","2023-09-19 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","2","2024-02-15 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","10","2024-05-05 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","8","2023-12-21 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","3","2023-10-31 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","9","2024-03-20 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","10","2023-08-20 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","5","2024-04-30 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2024-04-30 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","5","2023-12-30 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","7","2023-12-30 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","3","2023-12-13 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","3","2023-08-02 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","3","2024-03-23 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","6","2024-04-13 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","6","2024-01-03 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","7","2023-11-18 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","7","2023-12-19 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","9","2024-04-12 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2023-11-20 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","8","2023-11-20 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","4","2023-08-25 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","2","2024-06-04 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","6","2024-01-18 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2023-12-16 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","7","2023-08-12 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","4","2023-10-05 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","9","2023-09-10 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","3","2024-01-31 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","4","2024-01-21 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","2","2024-04-23 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","2","2023-11-26 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2023-11-10 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","4","2024-07-14 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","4","2024-07-14 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","4","2024-02-27 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","4","2024-01-02 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","8","2023-08-07 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","3","2024-04-20 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","10","2023-07-31 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2024-02-15 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","7","2024-06-09 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","6","2023-10-05 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","6","2023-12-26 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","7","2024-03-14 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2024-03-14 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","6","2024-03-14 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2023-12-21 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","4","2024-01-23 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","7","2024-02-10 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","4","2023-10-01 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","9","2024-07-05 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","3","2024-03-12 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2024-07-01 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2024-07-01 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","10","2023-10-09 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2024-05-08 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","5","2023-11-20 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","5","2023-11-15 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","5","2024-01-10 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","4","2024-03-02 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","3","2024-06-08 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","5","2024-04-16 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","10","2024-04-30 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","1","2023-08-17 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","3","2024-05-01 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Camarones a la diabla","sin cascara","ninguno","227.00","Camarones","3","2023-10-06 09:13:33"
